"insCode","cSecVal","lSecVal","cSoSecVal","lSoSecVal","cValMne","lVal18","cSocCSAC","lSoc30","yMarNSC","yVal","lVal30","lVal18AFC","cIsin","zTitad","baseVol","instrumentID","cgrValCot","cComVal","lastDate","sourceID","flowTitle","cgrValCotTitle"
"11230672983336728","69","اوراق تامين مالي","6930","گواهي سپرده عام","CD0Q1","Tourism Bank CD","CD05","گواهي سپرده عام گردشگري951201","NO","306","گواهي سپرده عام گردشگري951201","گردش95","IRB3CD0595C2","0.0","0","IRB3CD0595C1","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"11258722998911897","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","SKBV1","Banks Employees","SKBV","س.ص.بازنشستگي كاركنان بانكها","NO","300","س.ص.بازنشستگي كاركنان بانكها","وسكاب","IRO1SKBV0008","0.0","0","IRO1SKBV0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"11278802993290837","49","كاشي و سراميك","4993","توليد گل و سراميك ساختماني","BHSM1","Behceram","BHSM","توليدي‌گرانيت‌بهسرام‌","NO","300","توليدي‌گرانيت‌بهسرام‌","كهرام","IRO1BHSM0004","0.0","0","IRO1BHSM0001","N2","5","0","0","","بازار دوم بورس"
"11282920140235578","40","عرضه برق، گاز، بخاروآب گرم","4010","توليد انتقال و توزيع نيروي برق","BDMP1","Damavand Co.","BDMP","توليد نيروي  برق دماوند","NO","309","توليد نيروي  برق  دماوند","دماوند","IRO7BDMP0005","0.0","0","IRO7BDMP0001","C1","7","0","0","","بازار پایه نارنجی فرابورس"
"11285885633824855","68","صندوق سرمايه گذاري قابل معامله","6811","صندوق سرمايه گذاري در سهام","DYAF1","Darya Abi ETF","DYAF","صندوق س درياي آبي فيروزه-سهام","NO","305","صندوق س درياي آبي فيروزه-سهام","دريا","IRT1DYAF0009","0.0","0","IRT1DYAF0001","51","4","0","0","","-'"
"11301273980316268","68","صندوق سرمايه گذاري قابل معامله","6815","صندوق سرمايه گذاري جسورانه","VC041","Ashena Tech VCF-VR","VC04","ص.س.جسورانه آشناتك ايرانيان","NO","305","ص.س.ج.آشناتك ايرانيان","آشناتك","IRT3VC040006","0.0","0","IRT3VC040001","T1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"11332953223903902","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MK911","Mortgage Right9701","MSKZ","بانك مسكن","NO","303","امتياز تسهيلات مسكن فروردين97","تسه9701","IRO3MSZ97010","0.0","0","IRO3MSZ97011","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"11358107932902023","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","OS261","Mazandaran Inv.","OS26","س.سهام عدالت استان مازندران","NO","300","س.سهام عدالت استان مازندران","وسمازن","IRO1OS260004","0.0","0","IRO1OS260001","N2","5","0","0","","بازار دوم بورس"
"11362390613365284","69","اوراق تامين مالي","6921","اوراق مشاركت شهرداري ها","TBRQ1","Tabriz Musharakah","TBRZ","مشاركت قطار شهري تبريز971218","NO","306","مشاركت قطار شهري تبريز971218","تبريز97","IRB3TBRZ97C6","0.0","0","IRB3TBRZ97C1","17","4","0","0","","-'"
"11366731312084325","17","منسوجات","1711","آماده سازي و ريسندگي نخ، پارچه بافي","POPN1","Iran Poplin","POPN","ايران‌ پوپلين‌","NO","300","ايران‌ پوپلين‌","نپوپلن","IRO1POPN0001","0.0","0","IRO1POPN0001","N4","4","0","0","","بازار چهارم بورس"
"11367410317554900","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","1T041","TB11-933566C170621","TB11","اسناد خزانه اسلامي960724","NO","323","اختيار ف اخزا11-933566-960331","اخزا11ف4","IRODTB110049","0.0","0","IRODTB110041","41","8","0","0","","بازار ابزارهای مشتقه فرابورس"
"11372565594192822","43","مواد و محصولات دارويي","4323","توليد داروهاي شيميايي و گياهي","BLKX1","Alborz Bulk Co.-R","BLKZ","مواد اوليه دارويي البرز بالك","NO","403","ح.مواد اوليه دارويي البرز بالك","دبالكح","IRR3BLKZ0101","0.0","0","IRR3BLKZ0101","16","1","0","0","","-'"
"11373255655518380","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","G52Q1","SOV.GMR52.SP221116","SG52","مرابحه عام دولت5-شرايط خاص0108","NO","706","مرابحه عام دولت5-ش.خ 0108","اراد52","IRB4SG520187","0.0","0","IRB4SG520181","17","4","0","0","","-'"
"11385948838337592","44","محصولات شيميايي","4412","توليد كود و تركيبات نيتروژن","ZNJX1","Zanjan Co. -R","ZNJP","صنايع كشاورزي وكود زنجان","NO","404","ح. صنايع كشاورزي وكود زنجان","زنجانح","IRR7ZNJP0102","0.0","0","IRR7ZNJP0101","16","7","0","0","","-'"
"11403770140000603","58","ساير واسطه گريهاي مالي","5891","ليزينگ  مالي","VLMT1","Mellat Leasing","VLMT","واسپاري ملت","NO","300","واسپاري ملت","ولملت","IRO1VLMT0003","0.0","0","IRO1VLMT0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"11427939669935844","68","صندوق سرمايه گذاري قابل معامله","6811","صندوق سرمايه گذاري در سهام","SATF1","ToseAtlasMofid ETF","SATF","صندوق س.توسعه اطلس مفيد-س","NO","305","صندوق س.توسعه اطلس مفيد-س","اطلس","IRT3SATF0007","0.0","0","IRT3SATF0001","T1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"11431849672850123","45","پيمانكاري صنعتي","4599","ساير فعاليت هاي پيمانكاري","PGIZ1","Persian Gulf Inv.","PGIZ","س. پتروشيمي ساختمان خليج فارس","NO","303","س. پتروشيمي ساختمان خليج فارس","وپسا","IRO3PGIZ0004","0.0","0","IRO3PGIZ0001","D1","3","0","0","","بازار دوم فرابورس"
"11432067920374603","43","مواد و محصولات دارويي","4323","توليد داروهاي شيميايي و گياهي","DSIN1","Sina Darou Lab.","DSIN","داروسازي‌ سينا","NO","300","داروسازي‌ سينا","دسينا","IRO1DSIN0000","0.0","0","IRO1DSIN0001","N2","5","0","0","","بازار دوم بورس"
"11452654295102268","54","ساير محصولات كاني غيرفلزي","5491","توليد سراميك غيرساختماني","ZF781","Iran Insulator","ZF78","مقره سازي ايران","NO","303","مقره سازي ايران","مقره سازي","IRO3ZF780001","0.0","0","IRO3ZF780001","Z1","5","0","0","","بازار سوم فرابورس"
"11560002870991149","45","پيمانكاري صنعتي","4599","ساير فعاليت هاي پيمانكاري","PGIP1","Persian Gulf Inv.","PGIP","س. پتروشيمي ساختمان خليج فارس","NO","309","س. پتروشيمي ساختمان  خليج فارس","وپسا","IRO7PGIP0002","0.0","0","IRO7PGIP0001","P1","7","0","0","","بازار پایه زرد فرابورس"
"11622051128546106","44","محصولات شيميايي","4424","توليد شوينده ها، عطر و محصولات آرايشي","PAKS1","Paxan","PAKS","پاكسان‌","NO","300","پاكسان‌","شپاكسا","IRO1PAKS0007","0.0","0","IRO1PAKS0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"11640540339380126","44","محصولات شيميايي","4413","توليد پلاستيك اوليه و لاستيك تركيبي","PABD1","Abadan Petr.","PABD","پتروشيمي‌ آبادان‌","NO","300","پتروشيمي‌ آبادان‌","شپترو","IRO1PABD0005","0.0","0","IRO1PABD0001","N1","3","0","0","","بازار اول (تابلوی فرعی) بورس"
"11732381106047822","69","اوراق تامين مالي","6923","اوراق مشاركت بخش خصوصي","BOTQ1","Boutan","BOTZ","مشاركت بوتان سه ماهه20درصد","NO","306","مشاركت بوتان سه ماهه20درصد","بوتان","IRB3BOTZ94A4","0.0","0","IRB3BOTZ94A1","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"11773403764702778","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","BIME1","Insurance Inv.","BIME","سرمايه‌ گذاري‌ صنعت‌ بيمه‌","NO","300","سرمايه‌ گذاري‌ صنعت‌ بيمه‌","وبيمه","IRO1BIME0009","0.0","0","IRO1BIME0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"11783645702846141","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MK461","BANK MASKAN","MSKZ","بانك مسكن","NO","303","امتياز تسهيلات مسكن تيرماه93","تسه9304","IRO3MSZ93043","0.0","0","IRO3MSZ93041","Z1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"11800678942469896","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","G89Q1","SOV.GMR89.SP260209","SG89","مرابحه عام دولت89-ش.خاص0411","NO","706","مرابحه عام دولت89-ش.خ041120","اراد89","IRB4SG8904B7","0.0","0","IRB4SG8904B1","17","4","0","0","","-'"
"11827297444577200","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","OS041","Isfahan Inv.","OS04","شركت س استان اصفهان","NO","300","شركت س استان اصفهان","وسصفا","IRO1OS040000","0.0","0","IRO1OS040001","N2","5","0","0","","بازار دوم بورس"
"11874252353466469","66","بيمه وصندوق بازنشستگي به جزتامين اجتماعي","6611","فعاليتهاي مالي و اجرائي","BSMX1","Bime Saman Co-R","BSMZ","بيمه سامان","NO","403","ح.بيمه سامان","بساماح","IRR3BSMZ0102","0.0","0","IRR3BSMZ0101","Z1","3","0","0","","بازار دوم فرابورس"
"11927496285559135","69","اوراق تامين مالي","6947","اوراق منفعت خصوصي","S10Q1","ArvandLT.MNF220313","SA10","منفعت صبا اروند لوتوس 14001222","NO","306","منفعت صبا اروند لوتوس 14001222","اروند10","IRB3SA1000C4","0.0","0","IRB3SA1000C1","17","4","0","0","","-'"
"11929836650963758","43","مواد و محصولات دارويي","4323","توليد داروهاي شيميايي و گياهي","THDX1","Tehran Darou-R","THDR","داروسازي‌ تهران‌ دارو","NO","400","ح . داروسازي‌ تهران‌ دارو","دتهرانح","IRR1THDR0108","0.0","0","IRR1THDR0101","N2","5","0","0","","بازار دوم بورس"
"11936058301634784","43","مواد و محصولات دارويي","4323","توليد داروهاي شيميايي و گياهي","DOSX1","Osvah Pharm.-R","DOSE","داروسازي‌ اسوه‌","NO","400","ح . داروسازي‌ اسوه‌","داسوهح","IRR1DOSE0105","0.0","0","IRR1DOSE0101","N2","5","0","0","","بازار دوم بورس"
"11964419322927535","53","سيمان، آهك و گچ","5394","توليد سيمان، آهك و گچ","SROD1","Shahroud Cement","SROD","سيمان‌شاهرود","NO","300","سيمان‌شاهرود","سرود","IRO1SROD0008","0.0","0","IRO1SROD0001","N1","1","0","0","","بازار اول (تابلوی اصلی) بورس"
"11982429911960831","57","بانكها و موسسات اعتباري","5719","ساير  واسطه هاي پولي","ASKP1","Askarieh F.&C.","ASKP","شركت اعتباري ملل","NO","309","شركت اعتباري ملل","وملل","IRO7ASKP0001","0.0","0","IRO7ASKP0001","C1","7","0","0","","بازار پایه نارنجی فرابورس"
"11983309826062040","69","اوراق تامين مالي","6945","اوراق مرابحه دولتي با ضمانت دولت","O08Q1","SOV.GMR107SP241015","SO08","مرابحه عام دولت107-ش.خاص0307","NO","706","مرابحه عام دولت107-ش.خ030724","اراد107","IRB4SO080372","0.0","0","IRB4SO080371","17","4","0","0","","-'"
"12004613727363965","69","اوراق تامين مالي","6940","اسناد خزانه اسلامي","TB741","TreasuryBill231028","TB74","اسنادخزانه اسلامي-م20بودجه1398","NO","306","اسنادخزانه-م20بودجه98-020806","اخزا820","IRB3TB740285","0.0","0","IRB3TB740281","I1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
"12021113328712802","56","سرمايه گذاريها","5699","ساير واسطه هاي  مالي","Z0141","Etemad Hafez CO","Z014","سرمايه گذاري حافظ اعتماد","NO","303","سرمايه گذاري حافظ اعتماد","حافظ اعتماد","IRO3Z0140005","0.0","0","IRO3Z0140001","Z1","5","0","0","","بازار سوم فرابورس"
"12030217243155821","66","بيمه وصندوق بازنشستگي به جزتامين اجتماعي","6611","فعاليتهاي مالي و اجرائي","BKSX1","Kosar Ins.-R","BKSZ","بيمه كوثر","NO","403","ح . بيمه كوثر","كوثرح","IRR3BKSZ0104","0.0","0","IRR3BKSZ0101","16","3","0","0","","-'"
"12041217376571987","34","خودرو و ساخت قطعات","3430","قطعات يدكي و جانبي وسايل نقليه موتوري","RIIX1","Iran Casting-R","RIIR","صنايع‌ريخته‌گري‌ايران‌","NO","400","ح . صنايع‌ريخته‌گري‌ايران‌","خريختح","IRR1RIIR0104","0.0","0","IRR1RIIR0101","N2","5","0","0","","بازار دوم بورس"
"12066101019489029","27","فلزات اساسي","2720","توليد فلزات گرانبهاي غيرآهن","ZAGX1","Zangan Industry-R","ZAGZ","صنعت روي زنگان","NO","403","ح. صنعت روي زنگان","زنگانح","IRR3ZAGZ0102","0.0","0","IRR3ZAGZ0101","1Z","1","0","0","","بازار اول فرابورس"
"12088545433107773","34","خودرو و ساخت قطعات","3410","توليد وسايل نقليه موتوري","IKCX1","Iran Khodro-R","IKCO","ايران‌ خودرو","NO","400","ح . ايران‌ خودرو","خودروح","IRR1IKCO0100","0.0","0","IRR1IKCO0101","N2","5","0","0","","بازار دوم بورس"
"12089903491411130","59","اوراق حق تقدم استفاده از تسهيلات مسكن","5910","اوراق حق تقدم استفاده از تسهيلات مسكن","MZ111","Mortgage Right9808","MSKZ","بانك مسكن","NO","307","امتياز تسهيلات مسكن آبان98","تسه9808","IRO6MSKZ9882","0.0","0","IRO6MSKZ9881","M1","4","0","0","","بازار ابزارهاي نوين مالي فرابورس"
